id_img,paths,label
7989,data\train\happy\7989.jpg,happy
7992,data\train\happy\7992.jpg,happy
7993,data\train\happy\7993.jpg,happy
7996,data\train\happy\7996.jpg,happy
7997,data\train\happy\7997.jpg,happy
8012,data\train\happy\8012.jpg,happy
8018,data\train\happy\8018.jpg,happy
802,data\train\happy\802.jpg,happy
8022,data\train\happy\8022.jpg,happy
8029,data\train\happy\8029.jpg,happy
803,data\train\happy\803.jpg,happy
8030,data\train\happy\8030.jpg,happy
8032,data\train\happy\8032.jpg,happy
8033,data\train\happy\8033.jpg,happy
8036,data\train\happy\8036.jpg,happy
8041,data\train\happy\8041.jpg,happy
8050,data\train\happy\8050.jpg,happy
8057,data\train\happy\8057.jpg,happy
8059,data\train\happy\8059.jpg,happy
8070,data\train\happy\8070.jpg,happy
8074,data\train\happy\8074.jpg,happy
8081,data\train\happy\8081.jpg,happy
8087,data\train\happy\8087.jpg,happy
809,data\train\happy\809.jpg,happy
8091,data\train\happy\8091.jpg,happy
8095,data\train\happy\8095.jpg,happy
8097,data\train\happy\8097.jpg,happy
810,data\train\happy\810.jpg,happy
8101,data\train\happy\8101.jpg,happy
8106,data\train\happy\8106.jpg,happy
8110,data\train\happy\8110.jpg,happy
8111,data\train\happy\8111.jpg,happy
8117,data\train\happy\8117.jpg,happy
8118,data\train\happy\8118.jpg,happy
8121,data\train\happy\8121.jpg,happy
8122,data\train\happy\8122.jpg,happy
8129,data\train\happy\8129.jpg,happy
813,data\train\happy\813.jpg,happy
8136,data\train\happy\8136.jpg,happy
8138,data\train\happy\8138.jpg,happy
8139,data\train\happy\8139.jpg,happy
8148,data\train\happy\8148.jpg,happy
8156,data\train\happy\8156.jpg,happy
8171,data\train\happy\8171.jpg,happy
8172,data\train\happy\8172.jpg,happy
8174,data\train\happy\8174.jpg,happy
8176,data\train\happy\8176.jpg,happy
8180,data\train\happy\8180.jpg,happy
8190,data\train\happy\8190.jpg,happy
8191,data\train\happy\8191.jpg,happy
8192,data\train\happy\8192.jpg,happy
82,data\train\happy\82.jpg,happy
820,data\train\happy\820.jpg,happy
8205,data\train\happy\8205.jpg,happy
821,data\train\happy\821.jpg,happy
8212,data\train\happy\8212.jpg,happy
8220,data\train\happy\8220.jpg,happy
8222,data\train\happy\8222.jpg,happy
8226,data\train\happy\8226.jpg,happy
8227,data\train\happy\8227.jpg,happy
8235,data\train\happy\8235.jpg,happy
8236,data\train\happy\8236.jpg,happy
8243,data\train\happy\8243.jpg,happy
8244,data\train\happy\8244.jpg,happy
8251,data\train\happy\8251.jpg,happy
8254,data\train\happy\8254.jpg,happy
8256,data\train\happy\8256.jpg,happy
8259,data\train\happy\8259.jpg,happy
8260,data\train\happy\8260.jpg,happy
8261,data\train\happy\8261.jpg,happy
8265,data\train\happy\8265.jpg,happy
8269,data\train\happy\8269.jpg,happy
827,data\train\happy\827.jpg,happy
8279,data\train\happy\8279.jpg,happy
8282,data\train\happy\8282.jpg,happy
8288,data\train\happy\8288.jpg,happy
829,data\train\happy\829.jpg,happy
8292,data\train\happy\8292.jpg,happy
8294,data\train\happy\8294.jpg,happy
8298,data\train\happy\8298.jpg,happy
830,data\train\happy\830.jpg,happy
8300,data\train\happy\8300.jpg,happy
8305,data\train\happy\8305.jpg,happy
8306,data\train\happy\8306.jpg,happy
8310,data\train\happy\8310.jpg,happy
8326,data\train\happy\8326.jpg,happy
8327,data\train\happy\8327.jpg,happy
8332,data\train\happy\8332.jpg,happy
8335,data\train\happy\8335.jpg,happy
8339,data\train\happy\8339.jpg,happy
8354,data\train\happy\8354.jpg,happy
8359,data\train\happy\8359.jpg,happy
8363,data\train\happy\8363.jpg,happy
8372,data\train\happy\8372.jpg,happy
8374,data\train\happy\8374.jpg,happy
8376,data\train\happy\8376.jpg,happy
8377,data\train\happy\8377.jpg,happy
8387,data\train\happy\8387.jpg,happy
8391,data\train\happy\8391.jpg,happy
8393,data\train\happy\8393.jpg,happy
8395,data\train\happy\8395.jpg,happy
8397,data\train\happy\8397.jpg,happy
8398,data\train\happy\8398.jpg,happy
840,data\train\happy\840.jpg,happy
8401,data\train\happy\8401.jpg,happy
8406,data\train\happy\8406.jpg,happy
8418,data\train\happy\8418.jpg,happy
8435,data\train\happy\8435.jpg,happy
8442,data\train\happy\8442.jpg,happy
8444,data\train\happy\8444.jpg,happy
8445,data\train\happy\8445.jpg,happy
8447,data\train\happy\8447.jpg,happy
8455,data\train\happy\8455.jpg,happy
8460,data\train\happy\8460.jpg,happy
8467,data\train\happy\8467.jpg,happy
8470,data\train\happy\8470.jpg,happy
8476,data\train\happy\8476.jpg,happy
8479,data\train\happy\8479.jpg,happy
8480,data\train\happy\8480.jpg,happy
8484,data\train\happy\8484.jpg,happy
8485,data\train\happy\8485.jpg,happy
8488,data\train\happy\8488.jpg,happy
849,data\train\happy\849.jpg,happy
8490,data\train\happy\8490.jpg,happy
8493,data\train\happy\8493.jpg,happy
8496,data\train\happy\8496.jpg,happy
8504,data\train\happy\8504.jpg,happy
8507,data\train\happy\8507.jpg,happy
8510,data\train\happy\8510.jpg,happy
8511,data\train\happy\8511.jpg,happy
8517,data\train\happy\8517.jpg,happy
8526,data\train\happy\8526.jpg,happy
8529,data\train\happy\8529.jpg,happy
8531,data\train\happy\8531.jpg,happy
8532,data\train\happy\8532.jpg,happy
8540,data\train\happy\8540.jpg,happy
8542,data\train\happy\8542.jpg,happy
8543,data\train\happy\8543.jpg,happy
8544,data\train\happy\8544.jpg,happy
8554,data\train\happy\8554.jpg,happy
8562,data\train\happy\8562.jpg,happy
8563,data\train\happy\8563.jpg,happy
8564,data\train\happy\8564.jpg,happy
8572,data\train\happy\8572.jpg,happy
8577,data\train\happy\8577.jpg,happy
8579,data\train\happy\8579.jpg,happy
8583,data\train\happy\8583.jpg,happy
8591,data\train\happy\8591.jpg,happy
8594,data\train\happy\8594.jpg,happy
8595,data\train\happy\8595.jpg,happy
8606,data\train\happy\8606.jpg,happy
8607,data\train\happy\8607.jpg,happy
8619,data\train\happy\8619.jpg,happy
8620,data\train\happy\8620.jpg,happy
8622,data\train\happy\8622.jpg,happy
8626,data\train\happy\8626.jpg,happy
863,data\train\happy\863.jpg,happy
8636,data\train\happy\8636.jpg,happy
8638,data\train\happy\8638.jpg,happy
8641,data\train\happy\8641.jpg,happy
8651,data\train\happy\8651.jpg,happy
8652,data\train\happy\8652.jpg,happy
8658,data\train\happy\8658.jpg,happy
8667,data\train\happy\8667.jpg,happy
8674,data\train\happy\8674.jpg,happy
8693,data\train\happy\8693.jpg,happy
8699,data\train\happy\8699.jpg,happy
870,data\train\happy\870.jpg,happy
8700,data\train\happy\8700.jpg,happy
8709,data\train\happy\8709.jpg,happy
8713,data\train\happy\8713.jpg,happy
8714,data\train\happy\8714.jpg,happy
8722,data\train\happy\8722.jpg,happy
8725,data\train\happy\8725.jpg,happy
8729,data\train\happy\8729.jpg,happy
8733,data\train\happy\8733.jpg,happy
8737,data\train\happy\8737.jpg,happy
8740,data\train\happy\8740.jpg,happy
8742,data\train\happy\8742.jpg,happy
8743,data\train\happy\8743.jpg,happy
8745,data\train\happy\8745.jpg,happy
8759,data\train\happy\8759.jpg,happy
8766,data\train\happy\8766.jpg,happy
8774,data\train\happy\8774.jpg,happy
8775,data\train\happy\8775.jpg,happy
8793,data\train\happy\8793.jpg,happy
8800,data\train\happy\8800.jpg,happy
8821,data\train\happy\8821.jpg,happy
8825,data\train\happy\8825.jpg,happy
8828,data\train\happy\8828.jpg,happy
8831,data\train\happy\8831.jpg,happy
8833,data\train\happy\8833.jpg,happy
8836,data\train\happy\8836.jpg,happy
8838,data\train\happy\8838.jpg,happy
8847,data\train\happy\8847.jpg,happy
8853,data\train\happy\8853.jpg,happy
8856,data\train\happy\8856.jpg,happy
8857,data\train\happy\8857.jpg,happy
8867,data\train\happy\8867.jpg,happy
887,data\train\happy\887.jpg,happy
8888,data\train\happy\8888.jpg,happy
8889,data\train\happy\8889.jpg,happy
8903,data\train\happy\8903.jpg,happy
8904,data\train\happy\8904.jpg,happy
8908,data\train\happy\8908.jpg,happy
8913,data\train\happy\8913.jpg,happy
8914,data\train\happy\8914.jpg,happy
892,data\train\happy\892.jpg,happy
8924,data\train\happy\8924.jpg,happy
8931,data\train\happy\8931.jpg,happy
8933,data\train\happy\8933.jpg,happy
8935,data\train\happy\8935.jpg,happy
8936,data\train\happy\8936.jpg,happy
8943,data\train\happy\8943.jpg,happy
8945,data\train\happy\8945.jpg,happy
8949,data\train\happy\8949.jpg,happy
8956,data\train\happy\8956.jpg,happy
8966,data\train\happy\8966.jpg,happy
8985,data\train\happy\8985.jpg,happy
8994,data\train\happy\8994.jpg,happy
8996,data\train\happy\8996.jpg,happy
9004,data\train\happy\9004.jpg,happy
9007,data\train\happy\9007.jpg,happy
9009,data\train\happy\9009.jpg,happy
9020,data\train\happy\9020.jpg,happy
9027,data\train\happy\9027.jpg,happy
9033,data\train\happy\9033.jpg,happy
9042,data\train\happy\9042.jpg,happy
9057,data\train\happy\9057.jpg,happy
9063,data\train\happy\9063.jpg,happy
9077,data\train\happy\9077.jpg,happy
9078,data\train\happy\9078.jpg,happy
9079,data\train\happy\9079.jpg,happy
9081,data\train\happy\9081.jpg,happy
9084,data\train\happy\9084.jpg,happy
9086,data\train\happy\9086.jpg,happy
9096,data\train\happy\9096.jpg,happy
9107,data\train\happy\9107.jpg,happy
9111,data\train\happy\9111.jpg,happy
9112,data\train\happy\9112.jpg,happy
9113,data\train\happy\9113.jpg,happy
9114,data\train\happy\9114.jpg,happy
9116,data\train\happy\9116.jpg,happy
9120,data\train\happy\9120.jpg,happy
9122,data\train\happy\9122.jpg,happy
9123,data\train\happy\9123.jpg,happy
9125,data\train\happy\9125.jpg,happy
9129,data\train\happy\9129.jpg,happy
9131,data\train\happy\9131.jpg,happy
9133,data\train\happy\9133.jpg,happy
9134,data\train\happy\9134.jpg,happy
9135,data\train\happy\9135.jpg,happy
9139,data\train\happy\9139.jpg,happy
9144,data\train\happy\9144.jpg,happy
9146,data\train\happy\9146.jpg,happy
9155,data\train\happy\9155.jpg,happy
9160,data\train\happy\9160.jpg,happy
9163,data\train\happy\9163.jpg,happy
9165,data\train\happy\9165.jpg,happy
9166,data\train\happy\9166.jpg,happy
9169,data\train\happy\9169.jpg,happy
9178,data\train\happy\9178.jpg,happy
9184,data\train\happy\9184.jpg,happy
9192,data\train\happy\9192.jpg,happy
9197,data\train\happy\9197.jpg,happy
921,data\train\happy\921.jpg,happy
9212,data\train\happy\9212.jpg,happy
9220,data\train\happy\9220.jpg,happy
9242,data\train\happy\9242.jpg,happy
9248,data\train\happy\9248.jpg,happy
9255,data\train\happy\9255.jpg,happy
9257,data\train\happy\9257.jpg,happy
926,data\train\happy\926.jpg,happy
9264,data\train\happy\9264.jpg,happy
9268,data\train\happy\9268.jpg,happy
9269,data\train\happy\9269.jpg,happy
9274,data\train\happy\9274.jpg,happy
9278,data\train\happy\9278.jpg,happy
9279,data\train\happy\9279.jpg,happy
9284,data\train\happy\9284.jpg,happy
9290,data\train\happy\9290.jpg,happy
9294,data\train\happy\9294.jpg,happy
9296,data\train\happy\9296.jpg,happy
9298,data\train\happy\9298.jpg,happy
9300,data\train\happy\9300.jpg,happy
9301,data\train\happy\9301.jpg,happy
9310,data\train\happy\9310.jpg,happy
9311,data\train\happy\9311.jpg,happy
9312,data\train\happy\9312.jpg,happy
9315,data\train\happy\9315.jpg,happy
9318,data\train\happy\9318.jpg,happy
9319,data\train\happy\9319.jpg,happy
9321,data\train\happy\9321.jpg,happy
9322,data\train\happy\9322.jpg,happy
9326,data\train\happy\9326.jpg,happy
9328,data\train\happy\9328.jpg,happy
9330,data\train\happy\9330.jpg,happy
9332,data\train\happy\9332.jpg,happy
9339,data\train\happy\9339.jpg,happy
9341,data\train\happy\9341.jpg,happy
9344,data\train\happy\9344.jpg,happy
9347,data\train\happy\9347.jpg,happy
9350,data\train\happy\9350.jpg,happy
9352,data\train\happy\9352.jpg,happy
9358,data\train\happy\9358.jpg,happy
9361,data\train\happy\9361.jpg,happy
9364,data\train\happy\9364.jpg,happy
9372,data\train\happy\9372.jpg,happy
9373,data\train\happy\9373.jpg,happy
9376,data\train\happy\9376.jpg,happy
9379,data\train\happy\9379.jpg,happy
9385,data\train\happy\9385.jpg,happy
9386,data\train\happy\9386.jpg,happy
9388,data\train\happy\9388.jpg,happy
9401,data\train\happy\9401.jpg,happy
9402,data\train\happy\9402.jpg,happy
9407,data\train\happy\9407.jpg,happy
9411,data\train\happy\9411.jpg,happy
9424,data\train\happy\9424.jpg,happy
9425,data\train\happy\9425.jpg,happy
9426,data\train\happy\9426.jpg,happy
9429,data\train\happy\9429.jpg,happy
943,data\train\happy\943.jpg,happy
9435,data\train\happy\9435.jpg,happy
9447,data\train\happy\9447.jpg,happy
9455,data\train\happy\9455.jpg,happy
9469,data\train\happy\9469.jpg,happy
9471,data\train\happy\9471.jpg,happy
948,data\train\happy\948.jpg,happy
9482,data\train\happy\9482.jpg,happy
9487,data\train\happy\9487.jpg,happy
9496,data\train\happy\9496.jpg,happy
9497,data\train\happy\9497.jpg,happy
9509,data\train\happy\9509.jpg,happy
9514,data\train\happy\9514.jpg,happy
9516,data\train\happy\9516.jpg,happy
9518,data\train\happy\9518.jpg,happy
9523,data\train\happy\9523.jpg,happy
9531,data\train\happy\9531.jpg,happy
9532,data\train\happy\9532.jpg,happy
9534,data\train\happy\9534.jpg,happy
9545,data\train\happy\9545.jpg,happy
9547,data\train\happy\9547.jpg,happy
9556,data\train\happy\9556.jpg,happy
9562,data\train\happy\9562.jpg,happy
9579,data\train\happy\9579.jpg,happy
9592,data\train\happy\9592.jpg,happy
9594,data\train\happy\9594.jpg,happy
9597,data\train\happy\9597.jpg,happy
9600,data\train\happy\9600.jpg,happy
9603,data\train\happy\9603.jpg,happy
9614,data\train\happy\9614.jpg,happy
9616,data\train\happy\9616.jpg,happy
9618,data\train\happy\9618.jpg,happy
9625,data\train\happy\9625.jpg,happy
9628,data\train\happy\9628.jpg,happy
9631,data\train\happy\9631.jpg,happy
9634,data\train\happy\9634.jpg,happy
9635,data\train\happy\9635.jpg,happy
9636,data\train\happy\9636.jpg,happy
9637,data\train\happy\9637.jpg,happy
9641,data\train\happy\9641.jpg,happy
9642,data\train\happy\9642.jpg,happy
9647,data\train\happy\9647.jpg,happy
9649,data\train\happy\9649.jpg,happy
9652,data\train\happy\9652.jpg,happy
9653,data\train\happy\9653.jpg,happy
9660,data\train\happy\9660.jpg,happy
9663,data\train\happy\9663.jpg,happy
9668,data\train\happy\9668.jpg,happy
9673,data\train\happy\9673.jpg,happy
968,data\train\happy\968.jpg,happy
9682,data\train\happy\9682.jpg,happy
969,data\train\happy\969.jpg,happy
9694,data\train\happy\9694.jpg,happy
9699,data\train\happy\9699.jpg,happy
97,data\train\happy\97.jpg,happy
9702,data\train\happy\9702.jpg,happy
9705,data\train\happy\9705.jpg,happy
9706,data\train\happy\9706.jpg,happy
9708,data\train\happy\9708.jpg,happy
9709,data\train\happy\9709.jpg,happy
9714,data\train\happy\9714.jpg,happy
9740,data\train\happy\9740.jpg,happy
9744,data\train\happy\9744.jpg,happy
9762,data\train\happy\9762.jpg,happy
9764,data\train\happy\9764.jpg,happy
9766,data\train\happy\9766.jpg,happy
9772,data\train\happy\9772.jpg,happy
9775,data\train\happy\9775.jpg,happy
9778,data\train\happy\9778.jpg,happy
9779,data\train\happy\9779.jpg,happy
9783,data\train\happy\9783.jpg,happy
9790,data\train\happy\9790.jpg,happy
981,data\train\happy\981.jpg,happy
9812,data\train\happy\9812.jpg,happy
9816,data\train\happy\9816.jpg,happy
9819,data\train\happy\9819.jpg,happy
9825,data\train\happy\9825.jpg,happy
9826,data\train\happy\9826.jpg,happy
9827,data\train\happy\9827.jpg,happy
9828,data\train\happy\9828.jpg,happy
9834,data\train\happy\9834.jpg,happy
9837,data\train\happy\9837.jpg,happy
984,data\train\happy\984.jpg,happy
9840,data\train\happy\9840.jpg,happy
9846,data\train\happy\9846.jpg,happy
9848,data\train\happy\9848.jpg,happy
9855,data\train\happy\9855.jpg,happy
9856,data\train\happy\9856.jpg,happy
9872,data\train\happy\9872.jpg,happy
9875,data\train\happy\9875.jpg,happy
9883,data\train\happy\9883.jpg,happy
9886,data\train\happy\9886.jpg,happy
9899,data\train\happy\9899.jpg,happy
99,data\train\happy\99.jpg,happy
9903,data\train\happy\9903.jpg,happy
9904,data\train\happy\9904.jpg,happy
9910,data\train\happy\9910.jpg,happy
9914,data\train\happy\9914.jpg,happy
9917,data\train\happy\9917.jpg,happy
9921,data\train\happy\9921.jpg,happy
9922,data\train\happy\9922.jpg,happy
9925,data\train\happy\9925.jpg,happy
9928,data\train\happy\9928.jpg,happy
9929,data\train\happy\9929.jpg,happy
9932,data\train\happy\9932.jpg,happy
9934,data\train\happy\9934.jpg,happy
9935,data\train\happy\9935.jpg,happy
9937,data\train\happy\9937.jpg,happy
9940,data\train\happy\9940.jpg,happy
9944,data\train\happy\9944.jpg,happy
995,data\train\happy\995.jpg,happy
9957,data\train\happy\9957.jpg,happy
9959,data\train\happy\9959.jpg,happy
9960,data\train\happy\9960.jpg,happy
9967,data\train\happy\9967.jpg,happy
997,data\train\happy\997.jpg,happy
9971,data\train\happy\9971.jpg,happy
9973,data\train\happy\9973.jpg,happy
9978,data\train\happy\9978.jpg,happy
9983,data\train\happy\9983.jpg,happy
9989,data\train\happy\9989.jpg,happy
1000,data\train\neutral\1000.jpg,neutral
10003,data\train\neutral\10003.jpg,neutral
10014,data\train\neutral\10014.jpg,neutral
10017,data\train\neutral\10017.jpg,neutral
1002,data\train\neutral\1002.jpg,neutral
10021,data\train\neutral\10021.jpg,neutral
10024,data\train\neutral\10024.jpg,neutral
10026,data\train\neutral\10026.jpg,neutral
10027,data\train\neutral\10027.jpg,neutral
10030,data\train\neutral\10030.jpg,neutral
10036,data\train\neutral\10036.jpg,neutral
10041,data\train\neutral\10041.jpg,neutral
10045,data\train\neutral\10045.jpg,neutral
10051,data\train\neutral\10051.jpg,neutral
10054,data\train\neutral\10054.jpg,neutral
10058,data\train\neutral\10058.jpg,neutral
10062,data\train\neutral\10062.jpg,neutral
10077,data\train\neutral\10077.jpg,neutral
10084,data\train\neutral\10084.jpg,neutral
10085,data\train\neutral\10085.jpg,neutral
10091,data\train\neutral\10091.jpg,neutral
10093,data\train\neutral\10093.jpg,neutral
10101,data\train\neutral\10101.jpg,neutral
10109,data\train\neutral\10109.jpg,neutral
10110,data\train\neutral\10110.jpg,neutral
10113,data\train\neutral\10113.jpg,neutral
10119,data\train\neutral\10119.jpg,neutral
10129,data\train\neutral\10129.jpg,neutral
10130,data\train\neutral\10130.jpg,neutral
10136,data\train\neutral\10136.jpg,neutral
10143,data\train\neutral\10143.jpg,neutral
10173,data\train\neutral\10173.jpg,neutral
10174,data\train\neutral\10174.jpg,neutral
10175,data\train\neutral\10175.jpg,neutral
10177,data\train\neutral\10177.jpg,neutral
10180,data\train\neutral\10180.jpg,neutral
10190,data\train\neutral\10190.jpg,neutral
10195,data\train\neutral\10195.jpg,neutral
10197,data\train\neutral\10197.jpg,neutral
102,data\train\neutral\102.jpg,neutral
10200,data\train\neutral\10200.jpg,neutral
10204,data\train\neutral\10204.jpg,neutral
10206,data\train\neutral\10206.jpg,neutral
1021,data\train\neutral\1021.jpg,neutral
10216,data\train\neutral\10216.jpg,neutral
10217,data\train\neutral\10217.jpg,neutral
10219,data\train\neutral\10219.jpg,neutral
10221,data\train\neutral\10221.jpg,neutral
10222,data\train\neutral\10222.jpg,neutral
10233,data\train\neutral\10233.jpg,neutral
10234,data\train\neutral\10234.jpg,neutral
10239,data\train\neutral\10239.jpg,neutral
10254,data\train\neutral\10254.jpg,neutral
10264,data\train\neutral\10264.jpg,neutral
10271,data\train\neutral\10271.jpg,neutral
10274,data\train\neutral\10274.jpg,neutral
10294,data\train\neutral\10294.jpg,neutral
10296,data\train\neutral\10296.jpg,neutral
10301,data\train\neutral\10301.jpg,neutral
10304,data\train\neutral\10304.jpg,neutral
10309,data\train\neutral\10309.jpg,neutral
10320,data\train\neutral\10320.jpg,neutral
10322,data\train\neutral\10322.jpg,neutral
10323,data\train\neutral\10323.jpg,neutral
10340,data\train\neutral\10340.jpg,neutral
10349,data\train\neutral\10349.jpg,neutral
10354,data\train\neutral\10354.jpg,neutral
10361,data\train\neutral\10361.jpg,neutral
1037,data\train\neutral\1037.jpg,neutral
10380,data\train\neutral\10380.jpg,neutral
10381,data\train\neutral\10381.jpg,neutral
10390,data\train\neutral\10390.jpg,neutral
10393,data\train\neutral\10393.jpg,neutral
10403,data\train\neutral\10403.jpg,neutral
10404,data\train\neutral\10404.jpg,neutral
10421,data\train\neutral\10421.jpg,neutral
10457,data\train\neutral\10457.jpg,neutral
10466,data\train\neutral\10466.jpg,neutral
10474,data\train\neutral\10474.jpg,neutral
10479,data\train\neutral\10479.jpg,neutral
10484,data\train\neutral\10484.jpg,neutral
10496,data\train\neutral\10496.jpg,neutral
10499,data\train\neutral\10499.jpg,neutral
10500,data\train\neutral\10500.jpg,neutral
10501,data\train\neutral\10501.jpg,neutral
10503,data\train\neutral\10503.jpg,neutral
10504,data\train\neutral\10504.jpg,neutral
10516,data\train\neutral\10516.jpg,neutral
10522,data\train\neutral\10522.jpg,neutral
10523,data\train\neutral\10523.jpg,neutral
10526,data\train\neutral\10526.jpg,neutral
10529,data\train\neutral\10529.jpg,neutral
10536,data\train\neutral\10536.jpg,neutral
10539,data\train\neutral\10539.jpg,neutral
1054,data\train\neutral\1054.jpg,neutral
10562,data\train\neutral\10562.jpg,neutral
10567,data\train\neutral\10567.jpg,neutral
10569,data\train\neutral\10569.jpg,neutral
10584,data\train\neutral\10584.jpg,neutral
10586,data\train\neutral\10586.jpg,neutral
10596,data\train\neutral\10596.jpg,neutral
10598,data\train\neutral\10598.jpg,neutral
1060,data\train\neutral\1060.jpg,neutral
10600,data\train\neutral\10600.jpg,neutral
10612,data\train\neutral\10612.jpg,neutral
1062,data\train\neutral\1062.jpg,neutral
10630,data\train\neutral\10630.jpg,neutral
10636,data\train\neutral\10636.jpg,neutral
10654,data\train\neutral\10654.jpg,neutral
10664,data\train\neutral\10664.jpg,neutral
10674,data\train\neutral\10674.jpg,neutral
1068,data\train\neutral\1068.jpg,neutral
10684,data\train\neutral\10684.jpg,neutral
10689,data\train\neutral\10689.jpg,neutral
10696,data\train\neutral\10696.jpg,neutral
10704,data\train\neutral\10704.jpg,neutral
10706,data\train\neutral\10706.jpg,neutral
10709,data\train\neutral\10709.jpg,neutral
10712,data\train\neutral\10712.jpg,neutral
10717,data\train\neutral\10717.jpg,neutral
10719,data\train\neutral\10719.jpg,neutral
10721,data\train\neutral\10721.jpg,neutral
10725,data\train\neutral\10725.jpg,neutral
10738,data\train\neutral\10738.jpg,neutral
10742,data\train\neutral\10742.jpg,neutral
10745,data\train\neutral\10745.jpg,neutral
10748,data\train\neutral\10748.jpg,neutral
10750,data\train\neutral\10750.jpg,neutral
10775,data\train\neutral\10775.jpg,neutral
10776,data\train\neutral\10776.jpg,neutral
10777,data\train\neutral\10777.jpg,neutral
10778,data\train\neutral\10778.jpg,neutral
10781,data\train\neutral\10781.jpg,neutral
1080,data\train\neutral\1080.jpg,neutral
10801,data\train\neutral\10801.jpg,neutral
10804,data\train\neutral\10804.jpg,neutral
10815,data\train\neutral\10815.jpg,neutral
10816,data\train\neutral\10816.jpg,neutral
10827,data\train\neutral\10827.jpg,neutral
10830,data\train\neutral\10830.jpg,neutral
10834,data\train\neutral\10834.jpg,neutral
10836,data\train\neutral\10836.jpg,neutral
10843,data\train\neutral\10843.jpg,neutral
10846,data\train\neutral\10846.jpg,neutral
10861,data\train\neutral\10861.jpg,neutral
10862,data\train\neutral\10862.jpg,neutral
10863,data\train\neutral\10863.jpg,neutral
10887,data\train\neutral\10887.jpg,neutral
10893,data\train\neutral\10893.jpg,neutral
10897,data\train\neutral\10897.jpg,neutral
10898,data\train\neutral\10898.jpg,neutral
10899,data\train\neutral\10899.jpg,neutral
10905,data\train\neutral\10905.jpg,neutral
10912,data\train\neutral\10912.jpg,neutral
10923,data\train\neutral\10923.jpg,neutral
10936,data\train\neutral\10936.jpg,neutral
10937,data\train\neutral\10937.jpg,neutral
10943,data\train\neutral\10943.jpg,neutral
10946,data\train\neutral\10946.jpg,neutral
10948,data\train\neutral\10948.jpg,neutral
10953,data\train\neutral\10953.jpg,neutral
10969,data\train\neutral\10969.jpg,neutral
10971,data\train\neutral\10971.jpg,neutral
10998,data\train\neutral\10998.jpg,neutral
11,data\train\neutral\11.jpg,neutral
11003,data\train\neutral\11003.jpg,neutral
11013,data\train\neutral\11013.jpg,neutral
11015,data\train\neutral\11015.jpg,neutral
11020,data\train\neutral\11020.jpg,neutral
11023,data\train\neutral\11023.jpg,neutral
11029,data\train\neutral\11029.jpg,neutral
11037,data\train\neutral\11037.jpg,neutral
11045,data\train\neutral\11045.jpg,neutral
11051,data\train\neutral\11051.jpg,neutral
11064,data\train\neutral\11064.jpg,neutral
11070,data\train\neutral\11070.jpg,neutral
11082,data\train\neutral\11082.jpg,neutral
11086,data\train\neutral\11086.jpg,neutral
11087,data\train\neutral\11087.jpg,neutral
11090,data\train\neutral\11090.jpg,neutral
11097,data\train\neutral\11097.jpg,neutral
1110,data\train\neutral\1110.jpg,neutral
11106,data\train\neutral\11106.jpg,neutral
11115,data\train\neutral\11115.jpg,neutral
11123,data\train\neutral\11123.jpg,neutral
11124,data\train\neutral\11124.jpg,neutral
11135,data\train\neutral\11135.jpg,neutral
1114,data\train\neutral\1114.jpg,neutral
11141,data\train\neutral\11141.jpg,neutral
11148,data\train\neutral\11148.jpg,neutral
11157,data\train\neutral\11157.jpg,neutral
11160,data\train\neutral\11160.jpg,neutral
11161,data\train\neutral\11161.jpg,neutral
11170,data\train\neutral\11170.jpg,neutral
11171,data\train\neutral\11171.jpg,neutral
11176,data\train\neutral\11176.jpg,neutral
11189,data\train\neutral\11189.jpg,neutral
1119,data\train\neutral\1119.jpg,neutral
11194,data\train\neutral\11194.jpg,neutral
11196,data\train\neutral\11196.jpg,neutral
11203,data\train\neutral\11203.jpg,neutral
11211,data\train\neutral\11211.jpg,neutral
11216,data\train\neutral\11216.jpg,neutral
11219,data\train\neutral\11219.jpg,neutral
11224,data\train\neutral\11224.jpg,neutral
11246,data\train\neutral\11246.jpg,neutral
11248,data\train\neutral\11248.jpg,neutral
11249,data\train\neutral\11249.jpg,neutral
11252,data\train\neutral\11252.jpg,neutral
11263,data\train\neutral\11263.jpg,neutral
11275,data\train\neutral\11275.jpg,neutral
11281,data\train\neutral\11281.jpg,neutral
11283,data\train\neutral\11283.jpg,neutral
11288,data\train\neutral\11288.jpg,neutral
113,data\train\neutral\113.jpg,neutral
11304,data\train\neutral\11304.jpg,neutral
11307,data\train\neutral\11307.jpg,neutral
11308,data\train\neutral\11308.jpg,neutral
11309,data\train\neutral\11309.jpg,neutral
11314,data\train\neutral\11314.jpg,neutral
11320,data\train\neutral\11320.jpg,neutral
11321,data\train\neutral\11321.jpg,neutral
11327,data\train\neutral\11327.jpg,neutral
11354,data\train\neutral\11354.jpg,neutral
1136,data\train\neutral\1136.jpg,neutral
11368,data\train\neutral\11368.jpg,neutral
11376,data\train\neutral\11376.jpg,neutral
11378,data\train\neutral\11378.jpg,neutral
11387,data\train\neutral\11387.jpg,neutral
11397,data\train\neutral\11397.jpg,neutral
11406,data\train\neutral\11406.jpg,neutral
11427,data\train\neutral\11427.jpg,neutral
11434,data\train\neutral\11434.jpg,neutral
11437,data\train\neutral\11437.jpg,neutral
11438,data\train\neutral\11438.jpg,neutral
11440,data\train\neutral\11440.jpg,neutral
